timestep_sec,station_id,station_edge,charging_capacity,waiting_capacity,vehicles_charging,vehicles_waiting,charging_vehicle_ids,waiting_vehicle_ids,charging_times_sec,waiting_times_sec,total_power_load_kW,charging_utilization_percent,waiting_utilization_percent,available_charging_slots,available_waiting_slots
558.0,pa_3,E1,4,3,4,3,"easyBike_forward4.2,easyBike_forward1.3,easyBike_forward2.3,easyBike_forward1.4","eRickshaw_reverse4.0,easyBike_forward2.4,easyBike_forward4.3","202.0,208.0,185.0,158.0","129.0,124.0,121.0",80.0,100.0,100.0,0,0
558.0,pa_3_rev,NEG_E1,4,3,4,3,"easyBike_reverse1.2,easyBike_reverse1.0,eRickshaw_reverse1.0,easyBike_reverse1.1","eRickshaw_reverse2.0,easyBike_reverse1.4,easyBike_reverse1.3","299.0,382.0,278.0,253.0","232.0,221.0,171.0",80.0,100.0,100.0,0,0
558.0,pa_6,E5,5,3,5,1,"easyBike_forward3.4,easyBike_forward3.1,easyBike_forward3.0,easyBike_forward3.3,easyBike_forward3.2",easyBike_forward3.5,"181.0,398.0,471.0,252.0,326.0",109.0,125.0,100.0,33.3,0,2
558.0,pa_6_rev,NEG_E5,5,3,2,0,"eRickshaw_reverse3.2,eRickshaw_reverse3.1",NONE,"42.0,145.0",NONE,50.0,40.0,0.0,3,3
558.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
558.0,pa_7_rev,NEG_E6,4,2,4,2,"easyBike_reverse3.5,easyBike_reverse2.5,eRickshaw_reverse3.0,easyBike_reverse4.4","easyBike_reverse3.6,easyBike_reverse2.7","201.0,236.0,281.0,221.0","153.0,143.0",80.0,100.0,100.0,0,0
558.0,pa_8,E7,5,3,2,0,"eRickshaw_forward4.1,eRickshaw_forward4.0",NONE,"39.0,222.0",NONE,50.0,40.0,0.0,3,3
558.0,pa_8_rev,NEG_E7,5,3,5,3,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1","easyBike_reverse4.0,easyBike_reverse2.3,easyBike_reverse3.3","416.0,361.0,410.0,359.0,401.0","355.0,326.0,307.0",125.0,100.0,100.0,0,0
559.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","461.0,468.0,464.0,416.0","408.0,387.0,364.0",80.0,100.0,100.0,0,0
559.0,pa_2_rev,NEG_E0,4,3,4,1,"easyBike_reverse1.8,eRickshaw_reverse1.1,eRickshaw_reverse2.1,eRickshaw_reverse4.1",easyBike_reverse1.9,"63.0,82.0,38.0,53.0",22.0,80.0,100.0,33.3,0,2
559.0,pa_3,E1,4,3,4,3,"easyBike_forward4.2,easyBike_forward1.3,easyBike_forward2.3,easyBike_forward1.4","eRickshaw_reverse4.0,easyBike_forward2.4,easyBike_forward4.3","203.0,209.0,186.0,159.0","130.0,125.0,122.0",80.0,100.0,100.0,0,0
559.0,pa_3_rev,NEG_E1,4,3,4,3,"easyBike_reverse1.2,easyBike_reverse1.0,eRickshaw_reverse1.0,easyBike_reverse1.1","eRickshaw_reverse2.0,easyBike_reverse1.4,easyBike_reverse1.3","300.0,383.0,279.0,254.0","233.0,222.0,172.0",80.0,100.0,100.0,0,0
559.0,pa_6,E5,5,3,5,1,"easyBike_forward3.4,easyBike_forward3.1,easyBike_forward3.0,easyBike_forward3.3,easyBike_forward3.2",easyBike_forward3.5,"182.0,399.0,472.0,253.0,327.0",110.0,125.0,100.0,33.3,0,2
559.0,pa_6_rev,NEG_E5,5,3,2,0,"eRickshaw_reverse3.2,eRickshaw_reverse3.1",NONE,"43.0,146.0",NONE,50.0,40.0,0.0,3,3
559.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
559.0,pa_7_rev,NEG_E6,4,2,4,2,"easyBike_reverse3.5,easyBike_reverse2.5,eRickshaw_reverse3.0,easyBike_reverse4.4","easyBike_reverse3.6,easyBike_reverse2.7","202.0,237.0,282.0,222.0","154.0,144.0",80.0,100.0,100.0,0,0
559.0,pa_8,E7,5,3,2,0,"eRickshaw_forward4.1,eRickshaw_forward4.0",NONE,"40.0,223.0",NONE,50.0,40.0,0.0,3,3
559.0,pa_8_rev,NEG_E7,5,3,5,3,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1","easyBike_reverse4.0,easyBike_reverse2.3,easyBike_reverse3.3","417.0,362.0,411.0,360.0,402.0","356.0,327.0,308.0",125.0,100.0,100.0,0,0
560.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","462.0,469.0,465.0,417.0","409.0,388.0,365.0",80.0,100.0,100.0,0,0
560.0,pa_2_rev,NEG_E0,4,3,4,1,"easyBike_reverse1.8,eRickshaw_reverse1.1,eRickshaw_reverse2.1,eRickshaw_reverse4.1",easyBike_reverse1.9,"64.0,83.0,39.0,54.0",23.0,80.0,100.0,33.3,0,2
560.0,pa_3,E1,4,3,4,3,"easyBike_forward4.2,easyBike_forward1.3,easyBike_forward2.3,easyBike_forward1.4","eRickshaw_reverse4.0,easyBike_forward2.4,easyBike_forward4.3","204.0,210.0,187.0,160.0","131.0,126.0,123.0",80.0,100.0,100.0,0,0
560.0,pa_3_rev,NEG_E1,4,3,4,3,"easyBike_reverse1.2,easyBike_reverse1.0,eRickshaw_reverse1.0,easyBike_reverse1.1","eRickshaw_reverse2.0,easyBike_reverse1.4,easyBike_reverse1.3","301.0,384.0,280.0,255.0","234.0,223.0,173.0",80.0,100.0,100.0,0,0
560.0,pa_6,E5,5,3,5,1,"easyBike_forward3.4,easyBike_forward3.1,easyBike_forward3.0,easyBike_forward3.3,easyBike_forward3.2",easyBike_forward3.5,"183.0,400.0,473.0,254.0,328.0",111.0,125.0,100.0,33.3,0,2
560.0,pa_6_rev,NEG_E5,5,3,2,0,"eRickshaw_reverse3.2,eRickshaw_reverse3.1",NONE,"44.0,147.0",NONE,50.0,40.0,0.0,3,3
560.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
560.0,pa_7_rev,NEG_E6,4,2,4,2,"easyBike_reverse3.5,easyBike_reverse2.5,eRickshaw_reverse3.0,easyBike_reverse4.4","easyBike_reverse3.6,easyBike_reverse2.7","203.0,238.0,283.0,223.0","155.0,145.0",80.0,100.0,100.0,0,0
560.0,pa_8,E7,5,3,2,0,"eRickshaw_forward4.1,eRickshaw_forward4.0",NONE,"41.0,224.0",NONE,50.0,40.0,0.0,3,3
560.0,pa_8_rev,NEG_E7,5,3,5,3,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1","easyBike_reverse4.0,easyBike_reverse2.3,easyBike_reverse3.3","418.0,363.0,412.0,361.0,403.0","357.0,328.0,309.0",125.0,100.0,100.0,0,0
561.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","463.0,470.0,466.0,418.0","410.0,389.0,366.0",80.0,100.0,100.0,0,0
561.0,pa_2_rev,NEG_E0,4,3,4,1,"easyBike_reverse1.8,eRickshaw_reverse1.1,eRickshaw_reverse2.1,eRickshaw_reverse4.1",easyBike_reverse1.9,"65.0,84.0,40.0,55.0",24.0,80.0,100.0,33.3,0,2
561.0,pa_3,E1,4,3,4,3,"easyBike_forward4.2,easyBike_forward1.3,easyBike_forward2.3,easyBike_forward1.4","eRickshaw_reverse4.0,easyBike_forward2.4,easyBike_forward4.3","205.0,211.0,188.0,161.0","132.0,127.0,124.0",80.0,100.0,100.0,0,0
561.0,pa_3_rev,NEG_E1,4,3,4,3,"easyBike_reverse1.2,easyBike_reverse1.0,eRickshaw_reverse1.0,easyBike_reverse1.1","eRickshaw_reverse2.0,easyBike_reverse1.4,easyBike_reverse1.3","302.0,385.0,281.0,256.0","235.0,224.0,174.0",80.0,100.0,100.0,0,0
561.0,pa_6,E5,5,3,5,1,"easyBike_forward3.4,easyBike_forward3.1,easyBike_forward3.0,easyBike_forward3.3,easyBike_forward3.2",easyBike_forward3.5,"184.0,401.0,474.0,255.0,329.0",112.0,125.0,100.0,33.3,0,2
561.0,pa_6_rev,NEG_E5,5,3,2,0,"eRickshaw_reverse3.2,eRickshaw_reverse3.1",NONE,"45.0,148.0",NONE,50.0,40.0,0.0,3,3
561.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
561.0,pa_7_rev,NEG_E6,4,2,4,2,"easyBike_reverse3.5,easyBike_reverse2.5,eRickshaw_reverse3.0,easyBike_reverse4.4","easyBike_reverse3.6,easyBike_reverse2.7","204.0,239.0,284.0,224.0","156.0,146.0",80.0,100.0,100.0,0,0
561.0,pa_8,E7,5,3,2,0,"eRickshaw_forward4.1,eRickshaw_forward4.0",NONE,"42.0,225.0",NONE,50.0,40.0,0.0,3,3
561.0,pa_8_rev,NEG_E7,5,3,5,3,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1","easyBike_reverse4.0,easyBike_reverse2.3,easyBike_reverse3.3","419.0,364.0,413.0,362.0,404.0","358.0,329.0,310.0",125.0,100.0,100.0,0,0
562.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","464.0,471.0,467.0,419.0","411.0,390.0,367.0",80.0,100.0,100.0,0,0
562.0,pa_2_rev,NEG_E0,4,3,4,1,"easyBike_reverse1.8,eRickshaw_reverse1.1,eRickshaw_reverse2.1,eRickshaw_reverse4.1",easyBike_reverse1.9,"66.0,85.0,41.0,56.0",25.0,80.0,100.0,33.3,0,2
562.0,pa_3,E1,4,3,4,3,"easyBike_forward4.2,easyBike_forward1.3,easyBike_forward2.3,easyBike_forward1.4","eRickshaw_reverse4.0,easyBike_forward2.4,easyBike_forward4.3","206.0,212.0,189.0,162.0","133.0,128.0,125.0",80.0,100.0,100.0,0,0
562.0,pa_3_rev,NEG_E1,4,3,4,3,"easyBike_reverse1.2,easyBike_reverse1.0,eRickshaw_reverse1.0,easyBike_reverse1.1","eRickshaw_reverse2.0,easyBike_reverse1.4,easyBike_reverse1.3","303.0,386.0,282.0,257.0","236.0,225.0,175.0",80.0,100.0,100.0,0,0
562.0,pa_6,E5,5,3,5,1,"easyBike_forward3.4,easyBike_forward3.1,easyBike_forward3.0,easyBike_forward3.3,easyBike_forward3.2",easyBike_forward3.5,"185.0,402.0,475.0,256.0,330.0",113.0,125.0,100.0,33.3,0,2
562.0,pa_6_rev,NEG_E5,5,3,2,0,"eRickshaw_reverse3.2,eRickshaw_reverse3.1",NONE,"46.0,149.0",NONE,50.0,40.0,0.0,3,3
562.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
562.0,pa_7_rev,NEG_E6,4,2,4,2,"easyBike_reverse3.5,easyBike_reverse2.5,eRickshaw_reverse3.0,easyBike_reverse4.4","easyBike_reverse3.6,easyBike_reverse2.7","205.0,240.0,285.0,225.0","157.0,147.0",80.0,100.0,100.0,0,0
562.0,pa_8,E7,5,3,2,0,"eRickshaw_forward4.1,eRickshaw_forward4.0",NONE,"43.0,226.0",NONE,50.0,40.0,0.0,3,3
562.0,pa_8_rev,NEG_E7,5,3,5,3,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1","easyBike_reverse4.0,easyBike_reverse2.3,easyBike_reverse3.3","420.0,365.0,414.0,363.0,405.0","359.0,330.0,311.0",125.0,100.0,100.0,0,0
563.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","465.0,472.0,468.0,420.0","412.0,391.0,368.0",80.0,100.0,100.0,0,0
563.0,pa_2_rev,NEG_E0,4,3,4,1,"easyBike_reverse1.8,eRickshaw_reverse1.1,eRickshaw_reverse2.1,eRickshaw_reverse4.1",easyBike_reverse1.9,"67.0,86.0,42.0,57.0",26.0,80.0,100.0,33.3,0,2
563.0,pa_3,E1,4,3,4,3,"easyBike_forward4.2,easyBike_forward1.3,easyBike_forward2.3,easyBike_forward1.4","eRickshaw_reverse4.0,easyBike_forward2.4,easyBike_forward4.3","207.0,213.0,190.0,163.0","134.0,129.0,126.0",80.0,100.0,100.0,0,0
563.0,pa_3_rev,NEG_E1,4,3,4,3,"easyBike_reverse1.2,easyBike_reverse1.0,eRickshaw_reverse1.0,easyBike_reverse1.1","eRickshaw_reverse2.0,easyBike_reverse1.4,easyBike_reverse1.3","304.0,387.0,283.0,258.0","237.0,226.0,176.0",80.0,100.0,100.0,0,0
563.0,pa_6,E5,5,3,5,1,"easyBike_forward3.4,easyBike_forward3.1,easyBike_forward3.0,easyBike_forward3.3,easyBike_forward3.2",easyBike_forward3.5,"186.0,403.0,476.0,257.0,331.0",114.0,125.0,100.0,33.3,0,2
563.0,pa_6_rev,NEG_E5,5,3,2,0,"eRickshaw_reverse3.2,eRickshaw_reverse3.1",NONE,"47.0,150.0",NONE,50.0,40.0,0.0,3,3
563.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
563.0,pa_7_rev,NEG_E6,4,2,4,2,"easyBike_reverse3.5,easyBike_reverse2.5,eRickshaw_reverse3.0,easyBike_reverse4.4","easyBike_reverse3.6,easyBike_reverse2.7","206.0,241.0,286.0,226.0","158.0,148.0",80.0,100.0,100.0,0,0
563.0,pa_8,E7,5,3,2,0,"eRickshaw_forward4.1,eRickshaw_forward4.0",NONE,"44.0,227.0",NONE,50.0,40.0,0.0,3,3
563.0,pa_8_rev,NEG_E7,5,3,5,3,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1","easyBike_reverse4.0,easyBike_reverse2.3,easyBike_reverse3.3","421.0,366.0,415.0,364.0,406.0","360.0,331.0,312.0",125.0,100.0,100.0,0,0
564.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","466.0,473.0,469.0,421.0","413.0,392.0,369.0",80.0,100.0,100.0,0,0
564.0,pa_2_rev,NEG_E0,4,3,4,1,"easyBike_reverse1.8,eRickshaw_reverse1.1,eRickshaw_reverse2.1,eRickshaw_reverse4.1",easyBike_reverse1.9,"68.0,87.0,43.0,58.0",27.0,80.0,100.0,33.3,0,2
564.0,pa_3,E1,4,3,4,3,"easyBike_forward4.2,easyBike_forward1.3,easyBike_forward2.3,easyBike_forward1.4","eRickshaw_reverse4.0,easyBike_forward2.4,easyBike_forward4.3","208.0,214.0,191.0,164.0","135.0,130.0,127.0",80.0,100.0,100.0,0,0
564.0,pa_3_rev,NEG_E1,4,3,4,3,"easyBike_reverse1.2,easyBike_reverse1.0,eRickshaw_reverse1.0,easyBike_reverse1.1","eRickshaw_reverse2.0,easyBike_reverse1.4,easyBike_reverse1.3","305.0,388.0,284.0,259.0","238.0,227.0,177.0",80.0,100.0,100.0,0,0
564.0,pa_6,E5,5,3,5,1,"easyBike_forward3.4,easyBike_forward3.1,easyBike_forward3.0,easyBike_forward3.3,easyBike_forward3.2",easyBike_forward3.5,"187.0,404.0,477.0,258.0,332.0",115.0,125.0,100.0,33.3,0,2
564.0,pa_6_rev,NEG_E5,5,3,2,0,"eRickshaw_reverse3.2,eRickshaw_reverse3.1",NONE,"48.0,151.0",NONE,50.0,40.0,0.0,3,3
564.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
564.0,pa_7_rev,NEG_E6,4,2,4,2,"easyBike_reverse3.5,easyBike_reverse2.5,eRickshaw_reverse3.0,easyBike_reverse4.4","easyBike_reverse3.6,easyBike_reverse2.7","207.0,242.0,287.0,227.0","159.0,149.0",80.0,100.0,100.0,0,0
564.0,pa_8,E7,5,3,2,0,"eRickshaw_forward4.1,eRickshaw_forward4.0",NONE,"45.0,228.0",NONE,50.0,40.0,0.0,3,3
564.0,pa_8_rev,NEG_E7,5,3,5,3,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1","easyBike_reverse4.0,easyBike_reverse2.3,easyBike_reverse3.3","422.0,367.0,416.0,365.0,407.0","361.0,332.0,313.0",125.0,100.0,100.0,0,0
565.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","467.0,474.0,470.0,422.0","414.0,393.0,370.0",80.0,100.0,100.0,0,0
565.0,pa_2_rev,NEG_E0,4,3,4,1,"easyBike_reverse1.8,eRickshaw_reverse1.1,eRickshaw_reverse2.1,eRickshaw_reverse4.1",easyBike_reverse1.9,"69.0,88.0,44.0,59.0",28.0,80.0,100.0,33.3,0,2
565.0,pa_3,E1,4,3,4,3,"easyBike_forward4.2,easyBike_forward1.3,easyBike_forward2.3,easyBike_forward1.4","eRickshaw_reverse4.0,easyBike_forward2.4,easyBike_forward4.3","209.0,215.0,192.0,165.0","136.0,131.0,128.0",80.0,100.0,100.0,0,0
565.0,pa_3_rev,NEG_E1,4,3,4,3,"easyBike_reverse1.2,easyBike_reverse1.0,eRickshaw_reverse1.0,easyBike_reverse1.1","eRickshaw_reverse2.0,easyBike_reverse1.4,easyBike_reverse1.3","306.0,389.0,285.0,260.0","239.0,228.0,178.0",80.0,100.0,100.0,0,0
565.0,pa_6,E5,5,3,5,1,"easyBike_forward3.4,easyBike_forward3.1,easyBike_forward3.0,easyBike_forward3.3,easyBike_forward3.2",easyBike_forward3.5,"188.0,405.0,478.0,259.0,333.0",116.0,125.0,100.0,33.3,0,2
565.0,pa_6_rev,NEG_E5,5,3,2,0,"eRickshaw_reverse3.2,eRickshaw_reverse3.1",NONE,"49.0,152.0",NONE,50.0,40.0,0.0,3,3
565.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
565.0,pa_7_rev,NEG_E6,4,2,4,2,"easyBike_reverse3.5,easyBike_reverse2.5,eRickshaw_reverse3.0,easyBike_reverse4.4","easyBike_reverse3.6,easyBike_reverse2.7","208.0,243.0,288.0,228.0","160.0,150.0",80.0,100.0,100.0,0,0
565.0,pa_8,E7,5,3,2,0,"eRickshaw_forward4.1,eRickshaw_forward4.0",NONE,"46.0,229.0",NONE,50.0,40.0,0.0,3,3
565.0,pa_8_rev,NEG_E7,5,3,5,3,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1","easyBike_reverse4.0,easyBike_reverse2.3,easyBike_reverse3.3","423.0,368.0,417.0,366.0,408.0","362.0,333.0,314.0",125.0,100.0,100.0,0,0
566.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","468.0,475.0,471.0,423.0","415.0,394.0,371.0",80.0,100.0,100.0,0,0
566.0,pa_2_rev,NEG_E0,4,3,4,1,"easyBike_reverse1.8,eRickshaw_reverse1.1,eRickshaw_reverse2.1,eRickshaw_reverse4.1",easyBike_reverse1.9,"70.0,89.0,45.0,60.0",29.0,80.0,100.0,33.3,0,2
566.0,pa_3,E1,4,3,4,3,"easyBike_forward4.2,easyBike_forward1.3,easyBike_forward2.3,easyBike_forward1.4","eRickshaw_reverse4.0,easyBike_forward2.4,easyBike_forward4.3","210.0,216.0,193.0,166.0","137.0,132.0,129.0",80.0,100.0,100.0,0,0
566.0,pa_3_rev,NEG_E1,4,3,4,3,"easyBike_reverse1.2,easyBike_reverse1.0,eRickshaw_reverse1.0,easyBike_reverse1.1","eRickshaw_reverse2.0,easyBike_reverse1.4,easyBike_reverse1.3","307.0,390.0,286.0,261.0","240.0,229.0,179.0",80.0,100.0,100.0,0,0
566.0,pa_6,E5,5,3,5,1,"easyBike_forward3.4,easyBike_forward3.1,easyBike_forward3.0,easyBike_forward3.3,easyBike_forward3.2",easyBike_forward3.5,"189.0,406.0,479.0,260.0,334.0",117.0,125.0,100.0,33.3,0,2
566.0,pa_6_rev,NEG_E5,5,3,2,0,"eRickshaw_reverse3.2,eRickshaw_reverse3.1",NONE,"50.0,153.0",NONE,50.0,40.0,0.0,3,3
566.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
566.0,pa_7_rev,NEG_E6,4,2,4,2,"easyBike_reverse3.5,easyBike_reverse2.5,eRickshaw_reverse3.0,easyBike_reverse4.4","easyBike_reverse3.6,easyBike_reverse2.7","209.0,244.0,289.0,229.0","161.0,151.0",80.0,100.0,100.0,0,0
566.0,pa_8,E7,5,3,2,0,"eRickshaw_forward4.1,eRickshaw_forward4.0",NONE,"47.0,230.0",NONE,50.0,40.0,0.0,3,3
566.0,pa_8_rev,NEG_E7,5,3,5,3,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1","easyBike_reverse4.0,easyBike_reverse2.3,easyBike_reverse3.3","424.0,369.0,418.0,367.0,409.0","363.0,334.0,315.0",125.0,100.0,100.0,0,0
567.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","469.0,476.0,472.0,424.0","416.0,395.0,372.0",80.0,100.0,100.0,0,0
567.0,pa_2_rev,NEG_E0,4,3,4,1,"easyBike_reverse1.8,eRickshaw_reverse1.1,eRickshaw_reverse2.1,eRickshaw_reverse4.1",easyBike_reverse1.9,"71.0,90.0,46.0,61.0",30.0,80.0,100.0,33.3,0,2
567.0,pa_3,E1,4,3,4,3,"easyBike_forward4.2,easyBike_forward1.3,easyBike_forward2.3,easyBike_forward1.4","eRickshaw_reverse4.0,easyBike_forward2.4,easyBike_forward4.3","211.0,217.0,194.0,167.0","138.0,133.0,130.0",80.0,100.0,100.0,0,0
567.0,pa_3_rev,NEG_E1,4,3,4,3,"easyBike_reverse1.2,easyBike_reverse1.0,eRickshaw_reverse1.0,easyBike_reverse1.1","eRickshaw_reverse2.0,easyBike_reverse1.4,easyBike_reverse1.3","308.0,391.0,287.0,262.0","241.0,230.0,180.0",80.0,100.0,100.0,0,0
567.0,pa_6,E5,5,3,5,1,"easyBike_forward3.4,easyBike_forward3.1,easyBike_forward3.0,easyBike_forward3.3,easyBike_forward3.2",easyBike_forward3.5,"190.0,407.0,480.0,261.0,335.0",118.0,125.0,100.0,33.3,0,2
567.0,pa_6_rev,NEG_E5,5,3,2,0,"eRickshaw_reverse3.2,eRickshaw_reverse3.1",NONE,"51.0,154.0",NONE,50.0,40.0,0.0,3,3
567.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
567.0,pa_7_rev,NEG_E6,4,2,4,2,"easyBike_reverse3.5,easyBike_reverse2.5,eRickshaw_reverse3.0,easyBike_reverse4.4","easyBike_reverse3.6,easyBike_reverse2.7","210.0,245.0,290.0,230.0","162.0,152.0",80.0,100.0,100.0,0,0
567.0,pa_8,E7,5,3,2,0,"eRickshaw_forward4.1,eRickshaw_forward4.0",NONE,"48.0,231.0",NONE,50.0,40.0,0.0,3,3
567.0,pa_8_rev,NEG_E7,5,3,5,3,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1","easyBike_reverse4.0,easyBike_reverse2.3,easyBike_reverse3.3","425.0,370.0,419.0,368.0,410.0","364.0,335.0,316.0",125.0,100.0,100.0,0,0
568.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","470.0,477.0,473.0,425.0","417.0,396.0,373.0",80.0,100.0,100.0,0,0
568.0,pa_2_rev,NEG_E0,4,3,4,2,"easyBike_reverse1.8,eRickshaw_reverse1.1,eRickshaw_reverse2.1,eRickshaw_reverse4.1","easyBike_reverse1.9,eRickshaw_reverse1.2","72.0,91.0,47.0,62.0","31.0,0.0",80.0,100.0,66.7,0,1
568.0,pa_3,E1,4,3,4,3,"easyBike_forward4.2,easyBike_forward1.3,easyBike_forward2.3,easyBike_forward1.4","eRickshaw_reverse4.0,easyBike_forward2.4,easyBike_forward4.3","212.0,218.0,195.0,168.0","139.0,134.0,131.0",80.0,100.0,100.0,0,0
568.0,pa_3_rev,NEG_E1,4,3,4,3,"easyBike_reverse1.2,easyBike_reverse1.0,eRickshaw_reverse1.0,easyBike_reverse1.1","eRickshaw_reverse2.0,easyBike_reverse1.4,easyBike_reverse1.3","309.0,392.0,288.0,263.0","242.0,231.0,181.0",80.0,100.0,100.0,0,0
568.0,pa_6,E5,5,3,5,1,"easyBike_forward3.4,easyBike_forward3.1,easyBike_forward3.0,easyBike_forward3.3,easyBike_forward3.2",easyBike_forward3.5,"191.0,408.0,481.0,262.0,336.0",119.0,125.0,100.0,33.3,0,2
568.0,pa_6_rev,NEG_E5,5,3,2,0,"eRickshaw_reverse3.2,eRickshaw_reverse3.1",NONE,"52.0,155.0",NONE,50.0,40.0,0.0,3,3
568.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
568.0,pa_7_rev,NEG_E6,4,2,4,2,"easyBike_reverse3.5,easyBike_reverse2.5,eRickshaw_reverse3.0,easyBike_reverse4.4","easyBike_reverse3.6,easyBike_reverse2.7","211.0,246.0,291.0,231.0","163.0,153.0",80.0,100.0,100.0,0,0
568.0,pa_8,E7,5,3,2,0,"eRickshaw_forward4.1,eRickshaw_forward4.0",NONE,"49.0,232.0",NONE,50.0,40.0,0.0,3,3
568.0,pa_8_rev,NEG_E7,5,3,5,3,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1","easyBike_reverse4.0,easyBike_reverse2.3,easyBike_reverse3.3","426.0,371.0,420.0,369.0,411.0","365.0,336.0,317.0",125.0,100.0,100.0,0,0
569.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","471.0,478.0,474.0,426.0","418.0,397.0,374.0",80.0,100.0,100.0,0,0
569.0,pa_2_rev,NEG_E0,4,3,4,2,"easyBike_reverse1.8,eRickshaw_reverse1.1,eRickshaw_reverse2.1,eRickshaw_reverse4.1","easyBike_reverse1.9,eRickshaw_reverse1.2","73.0,92.0,48.0,63.0","32.0,1.0",80.0,100.0,66.7,0,1
569.0,pa_3,E1,4,3,4,3,"easyBike_forward4.2,easyBike_forward1.3,easyBike_forward2.3,easyBike_forward1.4","eRickshaw_reverse4.0,easyBike_forward2.4,easyBike_forward4.3","213.0,219.0,196.0,169.0","140.0,135.0,132.0",80.0,100.0,100.0,0,0
